lat,long,Crop_Year,Arecanut,Arhar/Tur,Bajra,Banana,Barley,Black pepper,Brinjal,Cashewnut,Castor seed,Coconut ,Coriander,Cotton(lint),Dry chillies,Dry ginger,Garlic,Gram,Grapes,Groundnut,Guar seed,Horse-gram,Jowar,Jute,Khesari,Linseed,Maize,Mango,Masoor,Mesta,Moong(Green Gram),Moth,Niger seed,Onion,Orange,Paddy,Papaya,Peas & beans (Pulses),Pineapple,Potato,Ragi,Rapeseed &Mustard,Rice,Rubber,Safflower,Sesamum,Small millets,Soyabean,Sugarcane,Sunflower,Sweet potato,Tapioca,Tobacco,Tomato,Turmeric,Urad,Wheat
8.327981399999999,77.35411726732715,2007.0,0.0,0.0,0.0,0.10643402319999876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336765510229327,0.0,0.0,0.0,0.13258993143095568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21498236512290117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20922817001681748,0.0,0.0,0.0,0.0,0.0
8.327981399999999,77.35411726732715,2008.0,0.0,0.0,0.0,0.1391455343155706,0.0,0.0,0.0,0.14653036676718764,0.0,0.0,0.0,0.0,0.0,0.32532474256822186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20543134582484407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1835680105241759,0.0,0.0
8.327981399999999,77.35411726732715,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16285393516620783,0.0,0.0,0.0,0.0,0.0,0.2812860030656673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21167815255384154,0.0,0.0,0.0,0.0,0.0,0.1724283675647696,0.0,0.0,0.0,0.0,0.0,0.17175354164951367,0.0,0.0
8.327981399999999,77.35411726732715,2010.0,0.0,0.15516449240363844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19379334480872373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30575981349485454,0.0,0.0,0.0,0.0,0.0,0.24747717414586315,0.0,0.0,0.0,0.0,0.0,0.0,0.09780517514692016,0.0
8.327981399999999,77.35411726732715,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18667202324646706,0.0,0.0,0.0,0.17078572845773668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2526651312946115,0.0,0.0,0.0,0.0,0.0,0.1854230676234943,0.0,0.0,0.2044540493776905,0.0,0.0,0.0,0.0,0.0
8.327981399999999,77.35411726732715,2012.0,0.0,0.11011470788482121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2181227258227891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32078083007480873,0.0,0.0,0.0,0.0,0.0,0.2383106014851638,0.0,0.0,0.0,0.0,0.0,0.0,0.11267113473241723,0.0
8.327981399999999,77.35411726732715,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252671872090113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21021021261390696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21628084081290141,0.0,0.0,0.0,0.0,0.0,0.1615730392203786,0.0,0.0,0.15926403526269986,0.0,0.0,0.0,0.0,0.0
8.4882267,76.947551,1997.0,0.07074105869701675,0.0,0.0,0.0,0.0,0.07617804428846049,0.0,0.5275265020960148,0.0,0.0004265372579811301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32512785766052676,0.0,0.0,0.0,0.0,0.0
8.4882267,76.947551,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27898700732237103,0.0,0.20421436484541153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18680371649543892,0.0,0.17544511717050382,0.1545497941662747,0.0,0.0,0.0,0.0,0.0
8.4882267,76.947551,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16889624562768962,0.0,0.2644699780338445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18361120677957826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2074373996681269,0.17558516989076078,0.0,0.0,0.0,0.0,0.0
8.4882267,76.947551,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13852745021078586,0.0,0.2556154139107271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15487953151113165,0.0,0.0,0.0,0.0,0.0,0.2646999569760118,0.0,0.1862776473913436,0.0,0.0,0.0,0.0,0.0,0.0
8.4882267,76.947551,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20518712454274488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13118367645972998,0.0,0.0,0.2971986874695336,0.0,0.0,0.21504731686002418,0.0,0.1513831946679674,0.0,0.0,0.0,0.0,0.0,0.0
8.4882267,76.947551,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1591031083734548,0.0,0.2796053614817923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18536779183625232,0.16613325853587804,0.0,0.0,0.0,0.0,0.0,0.0,0.2097904797726226,0.0,0.0,0.0,0.0,0.0,0.0
8.4882267,76.947551,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25451948085157505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1733632016126139,0.0,0.0,0.0,0.1925321625569568,0.0,0.0,0.0,0.2051132003756235,0.17447195460323067,0.0,0.0,0.0,0.0,0.0
8.4882267,76.947551,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12428634593921174,0.0,0.2683083937655969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19812474411181927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206969905623332,0.20231061056004024,0.0,0.0,0.0,0.0,0.0
8.4882267,76.947551,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17549557697616155,0.0,0.28158590961380847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17515901373675805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18571569982920905,0.182043799844063,0.0,0.0,0.0,0.0,0.0
8.4882267,76.947551,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28113991002032235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1514868693626601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19836741881379077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18863899921166422,0.1803668025915625,0.0,0.0,0.0,0.0,0.0
8.4882267,76.947551,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28444254435083605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13248189784264275,0.0,0.1927701029305812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19204596832263507,0.1982594865533049,0.0,0.0,0.0,0.0,0.0
8.4882267,76.947551,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1311534956260576,0.0,0.2994231418268905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1822492615653939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18658588518998734,0.2005882157916707,0.0,0.0,0.0,0.0,0.0
8.4882267,76.947551,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2947498997845903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12442562696755982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19213658789536844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1862678286337239,0.2024200567187575,0.0,0.0,0.0,0.0,0.0
8.4882267,76.947551,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1292503343557484,0.0,0.2989240060570585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20749626724344486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2588909105734654,0.0,0.0,0.10543848177028299,0.0,0.0
8.4882267,76.947551,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09998878815844617,0.0,0.30599649788736616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1357673763916886,0.0,0.0,0.2053341685675803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25291316899491884,0.0,0.0,0.0,0.0,0.0
8.4882267,76.947551,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274006758296745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15025098402152098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16496621630680572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814498901865902,0.22932615118833805,0.0,0.0,0.0,0.0,0.0
8.4882267,76.947551,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2575332256475505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15029010503235962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1861377970179386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1687737883865317,0.23726508391561976,0.0,0.0,0.0,0.0,0.0
8.4882267,76.947551,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2973357223501547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18213323416569796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16543600554352345,0.2631230292824008,0.0,0.0,0.09197200865822316,0.0,0.0
8.720311382076236,77.70747381587239,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42681210051367324,0.0,0.0,0.0,0.0,0.0,0.0,0.1276963538572453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17376078391298802,0.0,0.13225826012553873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13947250159055477,0.0,0.0,0.0,0.0,0.0
8.720311382076236,77.70747381587239,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38734373976947517,0.0,0.1569734729241563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16531727095740553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14602017682126964,0.0,0.0,0.0,0.0,0.0,0.1443453395276933,0.0,0.0
8.720311382076236,77.70747381587239,1999.0,0.0,0.0,0.17851104227170853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3523497802126841,0.0,0.0,0.0,0.0,0.0,0.0,0.17557981094070835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14590665415853543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14765271241636366,0.0,0.0
8.720311382076236,77.70747381587239,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37963729393761375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15665807170971738,0.0,0.16698497347671504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1440035719513062,0.0,0.0,0.15271608892464764,0.0,0.0
8.720311382076236,77.70747381587239,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1493588122073857,0.0,0.0,0.15705857997098518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28407227591338463,0.0,0.21797061154851372,0.0,0.0,0.0,0.0,0.0,0.19153972035973083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.720311382076236,77.70747381587239,2002.0,0.0,0.0,0.0,0.16269278418650127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2914526760412405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1817741481755616,0.0,0.20116336604782975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16291702554886697,0.0,0.0,0.0,0.0,0.0
8.720311382076236,77.70747381587239,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2568377957123012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19717479081109995,0.0,0.18991391397786767,0.0,0.0,0.0,0.0,0.0,0.18105458944139707,0.0,0.0,0.17501891005733405,0.0,0.0,0.0,0.0,0.0
8.720311382076236,77.70747381587239,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1917295893229582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2060817956791433,0.0,0.0,0.0,0.0,0.0,0.1940081331859174,0.0,0.0,0.21216601331931367,0.0,0.0,0.19601446849266743,0.0,0.0
8.720311382076236,77.70747381587239,2005.0,0.0,0.0,0.1801014533129829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25475004456462075,0.0,0.0,0.0,0.0,0.0,0.0,0.23874473161776902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15794807712948483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16845569337514255,0.0,0.0,0.0,0.0,0.0,0.0
8.720311382076236,77.70747381587239,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24309674841401263,0.0,0.0,0.0,0.0,0.0,0.0,0.23553334958995673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2134747043948504,0.0,0.15127951786407604,0.0,0.0,0.0,0.0,0.0,0.15661567973710405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.720311382076236,77.70747381587239,2007.0,0.0,0.0,0.1970276976566329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2218013341159635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186141983580522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20935359172168316,0.0,0.0,0.18567539292519844,0.0,0.0
8.720311382076236,77.70747381587239,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23855255113383586,0.0,0.0,0.0,0.1748575642318798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2002314905027179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1837721699213542,0.0,0.0,0.20258622421021225,0.0,0.0
8.720311382076236,77.70747381587239,2009.0,0.0,0.0,0.15049741750929713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27459528000828026,0.0,0.0,0.0,0.1512234697642706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27000434106687143,0.0,0.15367949165128048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.720311382076236,77.70747381587239,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17839741253448307,0.0,0.0,0.0,0.0,0.0,0.1785807985477246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2559425877893959,0.0,0.21366434056280323,0.0,0.0,0.0,0.0,0.0,0.17341486056559313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.720311382076236,77.70747381587239,2011.0,0.0,0.0,0.1773817602935167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18166845464142198,0.0,0.0,0.0,0.0,0.0,0.0,0.259380288646987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19061545426330384,0.0,0.1909540421547704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
